from,to,type,name,oneway,length,source_feature
665,2902,road,,unknown,1.3768957206438586,1245
808,2906,road,,unknown,6.481738409781041,1246
2906,808,road,,unknown,6.481738409781041,1246
2906,809,road,,unknown,1.3794600052777581,1247
809,2906,road,,unknown,1.3794600052777581,1247
810,2910,road,,unknown,12.891601438012106,1248
2910,810,road,,unknown,12.891601438012106,1248
2910,811,road,,unknown,1.3795099875865047,1249
811,2910,road,,unknown,1.3795099875865047,1249
812,2914,road,,unknown,20.24807166229682,1250
2914,812,road,,unknown,20.24807166229682,1250
2914,813,road,,unknown,1.3794592715070324,1251
813,2914,road,,unknown,1.3794592715070324,1251
814,2927,road,,unknown,74.39817647333471,1252
2927,814,road,,unknown,74.39817647333471,1252
2927,815,road,,unknown,1.3765781812493247,1253
815,2927,road,,unknown,1.3765781812493247,1253
816,2931,road,,unknown,21.21652851790487,1254
2931,816,road,,unknown,21.21652851790487,1254
2931,817,road,,unknown,1.376583613397494,1255
817,2931,road,,unknown,1.376583613397494,1255
818,2935,road,,unknown,12.47221517445914,1256
2935,818,road,,unknown,12.47221517445914,1256
2935,819,road,,unknown,1.37663633215027,1257
819,2935,road,,unknown,1.37663633215027,1257
820,2939,road,,unknown,1.1953540633957342,1258
2939,820,road,,unknown,1.1953540633957342,1258
2939,821,road,,unknown,1.3765219959347184,1259
821,2939,road,,unknown,1.3765219959347184,1259
822,2943,road,,unknown,1.8172639502392458,1260
2943,822,road,,unknown,1.8172639502392458,1260
2943,616,road,,unknown,1.376560704329469,1261
616,2943,road,,unknown,1.376560704329469,1261
824,2947,road,,unknown,71.60288876023944,1262
2947,824,road,,unknown,71.60288876023944,1262
2947,815,road,,unknown,1.3801801130229503,1263
815,2947,road,,unknown,1.3801801130229503,1263
826,2951,road,,unknown,70.96754665442232,1264
2951,826,road,,unknown,70.96754665442232,1264
2951,817,road,,unknown,1.3809688326448986,1265
817,2951,road,,unknown,1.3809688326448986,1265
828,2955,road,,unknown,19.44933419860652,1266
2955,828,road,,unknown,19.44933419860652,1266
2955,506,road,,unknown,1.379206596133555,1267
506,2955,road,,unknown,1.379206596133555,1267
830,2959,road,,unknown,78.69744890338401,1268
2959,830,road,,unknown,78.69744890338401,1268
2959,101,road,,unknown,1.3780230680136654,1269
101,2959,road,,unknown,1.3780230680136654,1269
832,2963,road,,unknown,78.99515989557923,1270
2963,832,road,,unknown,78.99515989557923,1270
2963,103,road,,unknown,1.3781904181891522,1271
103,2963,road,,unknown,1.3781904181891522,1271
834,2967,road,,unknown,79.52687118217939,1272
2967,834,road,,unknown,79.52687118217939,1272
2967,105,road,,unknown,1.377916242851086,1273
105,2967,road,,unknown,1.377916242851086,1273
836,2971,road,,unknown,79.99312680778681,1274
2971,836,road,,unknown,79.99312680778681,1274
2971,107,road,,unknown,1.3760528581790197,1275
107,2971,road,,unknown,1.3760528581790197,1275
838,2975,road,,unknown,36.351230926278575,1276
2975,838,road,,unknown,36.351230926278575,1276
2975,502,road,,unknown,1.3752174911862645,1277
502,2975,road,,unknown,1.3752174911862645,1277
840,2979,road,,unknown,80.51460343978884,1278
2979,840,road,,unknown,80.51460343978884,1278
2979,504,road,,unknown,1.3761434957113676,1279
504,2979,road,,unknown,1.3761434957113676,1279
842,2987,road,,unknown,102.55074203274087,1280
2987,842,road,,unknown,102.55074203274087,1280
2987,283,road,,unknown,1.3787671811625173,1281
283,2987,road,,unknown,1.3787671811625173,1281
844,2996,road,,unknown,70.47746869915044,1282
2996,844,road,,unknown,70.47746869915044,1282
846,2998,road,,unknown,1.0130034505686611,1283
2998,846,road,,unknown,1.0130034505686611,1283
2998,87,road,,unknown,1.375293207932493,1284
87,2998,road,,unknown,1.375293207932493,1284
848,3002,road,,unknown,2.5167060506644536,1285
3002,848,road,,unknown,2.5167060506644536,1285
3002,843,road,,unknown,1.376148950139351,1286
843,3002,road,,unknown,1.376148950139351,1286
850,3009,road,,unknown,63.59797590217669,1287
3009,850,road,,unknown,63.59797590217669,1287
3009,845,road,,unknown,1.375274236820784,1288
845,3009,road,,unknown,1.375274236820784,1288
852,3013,road,,unknown,0.8174432694270738,1289
3013,852,road,,unknown,0.8174432694270738,1289
3013,137,road,,unknown,1.380143298946699,1290
137,3013,road,,unknown,1.380143298946699,1290
854,3017,road,,unknown,8.046082805985504,1291
3017,854,road,,unknown,8.046082805985504,1291
3017,849,road,,unknown,1.3758615967545489,1292
849,3017,road,,unknown,1.3758615967545489,1292
856,3023,road,,unknown,98.17022658422076,1293
3023,856,road,,unknown,98.17022658422076,1293
3023,851,road,,unknown,1.3791672332907112,1294
851,3023,road,,unknown,1.3791672332907112,1294
858,3027,road,,unknown,4.0554755475397855,1295
3027,858,road,,unknown,4.0554755475397855,1295
3027,295,road,,unknown,1.372100365102655,1296
295,3027,road,,unknown,1.372100365102655,1296
860,3032,road,,unknown,37.33215963930553,1297
3032,860,road,,unknown,37.33215963930553,1297
3032,428,road,,unknown,1.3787908206102706,1298
428,3032,road,,unknown,1.3787908206102706,1298
862,3036,road,,unknown,2.662378691833379,1299
3036,862,road,,unknown,2.662378691833379,1299
3036,530,road,,unknown,1.3775907966811267,1300
530,3036,road,,unknown,1.3775907966811267,1300
864,3040,road,,unknown,0.1830749975474084,1301
3040,864,road,,unknown,0.1830749975474084,1301
3040,225,road,,unknown,1.3777857158536309,1302
225,3040,road,,unknown,1.3777857158536309,1302
866,3044,road,,unknown,2.6711384339983475,1303
3044,866,road,,unknown,2.6711384339983475,1303
3044,861,road,,unknown,1.3777193544097233,1304
861,3044,road,,unknown,1.3777193544097233,1304
868,3048,road,,unknown,2.118930292929967,1305
3048,868,road,,unknown,2.118930292929967,1305
3048,327,road,,unknown,1.3793903372213727,1306
327,3048,road,,unknown,1.3793903372213727,1306
870,3052,road,,unknown,2.1379473622684593,1307
3052,870,road,,unknown,2.1379473622684593,1307
3052,871,road,,unknown,1.3784551598709156,1308
871,3052,road,,unknown,1.3784551598709156,1308
872,3058,road,,unknown,2.6610041245182514,1309
3058,872,road,,unknown,2.6610041245182514,1309
3058,468,road,,unknown,1.3783384967550405,1310
468,3058,road,,unknown,1.3783384967550405,1310
876,3062,road,,unknown,1.6898696772147144,1311
3062,876,road,,unknown,1.6898696772147144,1311
3062,9,road,,unknown,1.3744492012556189,1312
9,3062,road,,unknown,1.3744492012556189,1312
878,3066,road,,unknown,1.2353818199733584,1313
3066,878,road,,unknown,1.2353818199733584,1313
3066,115,road,,unknown,1.3752290667199416,1314
115,3066,road,,unknown,1.3752290667199416,1314
880,3070,road,,unknown,3.3599548392971315,1315
3070,880,road,,unknown,3.3599548392971315,1315
3070,3072,road,,unknown,1.3781607393720596,1316
3072,3070,road,,unknown,1.3781607393720596,1316
882,3074,road,,unknown,1.8046870639004584,1317
3074,882,road,,unknown,1.8046870639004584,1317
3074,47,road,,unknown,1.3779554590276073,1318
47,3074,road,,unknown,1.3779554590276073,1318
884,3078,road,,unknown,1.9494288589134932,1319
3078,884,road,,unknown,1.9494288589134932,1319
3078,879,road,,unknown,1.3781752482267577,1320
879,3078,road,,unknown,1.3781752482267577,1320
886,3082,road,,unknown,1.7098632302844647,1321
3082,886,road,,unknown,1.7098632302844647,1321
3082,881,road,,unknown,1.3779381046258168,1322
881,3082,road,,unknown,1.3779381046258168,1322
888,3086,road,,unknown,2.546510893776783,1323
3086,888,road,,unknown,2.546510893776783,1323
3086,490,road,,unknown,1.378146798118967,1324
490,3086,road,,unknown,1.378146798118967,1324
890,3090,road,,unknown,3.583547872305636,1325
3090,890,road,,unknown,3.583547872305636,1325
3090,893,road,,unknown,1.3781687266559077,1326
893,3090,road,,unknown,1.3781687266559077,1326
892,3094,road,,unknown,0.9420216498639762,1327
3094,892,road,,unknown,0.9420216498639762,1327
3094,893,road,,unknown,1.3755145518130902,1328
893,3094,road,,unknown,1.3755145518130902,1328
894,3098,road,,unknown,2.6164344454952957,1329
3098,894,road,,unknown,2.6164344454952957,1329
3098,3072,road,,unknown,1.3749328046232077,1330
3072,3098,road,,unknown,1.3749328046232077,1330
896,3102,road,,unknown,16.56215171164587,1331
3102,896,road,,unknown,16.56215171164587,1331
3102,897,road,,unknown,1.3777255602270746,1332
897,3102,road,,unknown,1.3777255602270746,1332
898,3106,road,,unknown,41.29733795596049,1333
3106,898,road,,unknown,41.29733795596049,1333
3106,3072,road,,unknown,1.3777077530381119,1334
3072,3106,road,,unknown,1.3777077530381119,1334
900,3110,road,,unknown,3.039971055364047,1335
3110,900,road,,unknown,3.039971055364047,1335
3110,97,road,,unknown,1.3781351550586838,1336
97,3110,road,,unknown,1.3781351550586838,1336
902,3114,road,,unknown,3.7438686520395996,1337
3114,902,road,,unknown,3.7438686520395996,1337
3114,895,road,,unknown,1.37771442641287,1338
895,3114,road,,unknown,1.37771442641287,1338
904,3118,road,,unknown,0.8426277632907972,1339
3118,904,road,,unknown,0.8426277632907972,1339
3118,496,road,,unknown,1.3806205632821924,1340
496,3118,road,,unknown,1.3806205632821924,1340
906,3122,road,,unknown,0.7333613531581068,1341
3122,906,road,,unknown,0.7333613531581068,1341
3122,899,road,,unknown,1.3767993534648897,1342
899,3122,road,,unknown,1.3767993534648897,1342
908,3126,road,,unknown,3.9154280348117934,1343
3126,908,road,,unknown,3.9154280348117934,1343
3126,793,road,,unknown,1.3775435406012833,1344
793,3126,road,,unknown,1.3775435406012833,1344
910,3130,road,,unknown,110.86056302073358,1345
3130,910,road,,unknown,110.86056302073358,1345
3130,911,road,,unknown,1.3773479193788591,1346
911,3130,road,,unknown,1.3773479193788591,1346
912,3134,road,,unknown,1.049538557755044,1347
3134,912,road,,unknown,1.049538557755044,1347
3134,518,road,,unknown,1.377235514302697,1348
518,3134,road,,unknown,1.377235514302697,1348
918,3140,road,,unknown,10.971406814981878,1349
3140,918,road,,unknown,10.971406814981878,1349
3140,919,road,,unknown,1.3777446565796512,1350
919,3140,road,,unknown,1.3777446565796512,1350
921,3151,road,,unknown,172.4163462392335,1351
3151,921,road,,unknown,172.4163462392335,1351
3151,2062,road,,unknown,1.3757707782898083,1352
2062,3151,road,,unknown,1.3757707782898083,1352
923,3155,road,,unknown,2.5809168725328755,1353
3155,923,road,,unknown,2.5809168725328755,1353
3155,819,road,,unknown,1.3806634877312378,1354
819,3155,road,,unknown,1.3806634877312378,1354
925,3159,road,,unknown,0.13792322175401847,1355
3159,925,road,,unknown,0.13792322175401847,1355
3159,926,road,,unknown,1.2429037042171096,1356
926,3159,road,,unknown,1.2429037042171096,1356
928,3165,road,,unknown,20.731660993952637,1357
3165,928,road,,unknown,20.731660993952637,1357
3165,418,road,,unknown,1.376164441570631,1358
418,3165,road,,unknown,1.376164441570631,1358
930,3172,road,,unknown,39.06018129298599,1359
3172,930,road,,unknown,39.06018129298599,1359
3172,931,road,,unknown,1.371727723659548,1360
931,3172,road,,unknown,1.371727723659548,1360
934,3176,road,,unknown,3.6747864562383885,1361
3176,934,road,,unknown,3.6747864562383885,1361
3176,809,road,,unknown,1.3769979636753351,1362
809,3176,road,,unknown,1.3769979636753351,1362
936,3180,road,,unknown,3.78975076966663,1363
3180,936,road,,unknown,3.78975076966663,1363
3180,937,road,,unknown,1.3800943314656726,1364
937,3180,road,,unknown,1.3800943314656726,1364
939,3187,road,,unknown,17.37152660646416,1365
3187,939,road,,unknown,17.37152660646416,1365
941,3196,road,,unknown,171.11242552457512,1366
3196,941,road,,unknown,171.11242552457512,1366
3196,123,road,,unknown,1.379882585154028,1367
123,3196,road,,unknown,1.379882585154028,1367
943,3204,road,,unknown,54.20910971183817,1368
3204,943,road,,unknown,54.20910971183817,1368
3204,3206,road,,unknown,1.3746254150114194,1369
3206,3204,road,,unknown,1.3746254150114194,1369
